# fsae control log — tag=mpc_standalone
# t0_epoch_s=1786568961.4789  (t column is seconds since this instant)
# frame=global ENU (x east, y north, yaw right-handed, 0=+x); e_y/e_psi are front-axle Frenet errors vs the path, +ve = left/CCW
# score: fsae_control.scoring, verbatim copy of fsae_MPCTest/sim/scoring.py — lower is better
# score_is_partial=0  (1 = time_bonus/offtrack unavailable live; weighted-metric component is still directly comparable to an offline score)
# ── run configuration (enough to reproduce this exact run) ──
# controller=mpc_standalone
# use_nmpc=0
# launch.map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/speed_profile.csv'
# launch.path_map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/raceline.csv'
# launch.use_precomputed_heading_profile=True
# launch.enable_dynamic_speed_cap=False
# launch.dynamic_cap_a_lat_max=3.2
# launch.dynamic_cap_safety=0.9
# launch.v_max=18.0
# launch.v_min=1.5
# mpc_params.q_e_y=6.35
# mpc_params.q_e_yd=0.5
# mpc_params.q_e_psi=2.0
# mpc_params.q_r=1.0
# mpc_params.q_e_v=5.35
# mpc_params.r_delta=1.8
# mpc_params.r_a_accel=2.5
# mpc_params.r_a_brake=0.5
# mpc_params.r_rate_delta=2.0
# mpc_params.r_rate_a=2.35
# mpc_params.terminal_q_scale=1.0
# mpc_params.adaptive_q_scaling_enabled=False
# mpc_params.steer_rate_anti_hunt_enabled=True
# mpc_params.adaptive_r_rate_enable_in_corners=True
# mpc_params.delay_compensation_enabled=True
# mpc_params.ref_heading_rate_limit_enabled=False
# mpc_params.ref_heading_rise_rate_deg_s=90.0
# mpc_params.max_delay_compensation_steps=3
# mpc_params.predict_epsi_clip=0.5
# mpc_params.pose_age_lp_alpha=0.15
# mpc_params.n_delay_hysteresis=0.25
# mpc_params.adaptive_r_rate_during_floor=0.625
# mpc_params.anti_hunt_boost_max=6.0
# mpc_params.corner_factor_k=8.0
# mpc_params.q_ey_straight=4.5
# mpc_params.q_ey_corner=9.0
# mpc_params.q_epsi_straight=1.5
# mpc_params.q_epsi_corner=3.0
# mpc_params.q_r_straight=1.0
# mpc_params.q_r_corner=0.5
# mpc_params.rrate_steer_straight=2.0
# mpc_params.rrate_steer_corner=1.25
# mpc_params.r_steer_corner_mid=1.35
# mpc_params.low_speed_corner_boost_v_half=4.0
# mpc_params.low_speed_corner_boost_max_extra=0.3
# mpc_params.epsi_ra_half_rad=0.17453292519943295
# mpc_params.epsi_ra_accel_boost_max=2.0
# mpc_params.epsi_ra_brake_floor=0.5
# mpc_params.nmpc_q_e_y=-1.0
# mpc_params.nmpc_q_e_yd=-1.0
# mpc_params.nmpc_q_e_psi=-1.0
# mpc_params.nmpc_q_epsi_dot=-1.0
# mpc_params.nmpc_q_e_v=-1.0
# mpc_params.nmpc_r_delta=-1.0
# mpc_params.nmpc_r_a_accel=-1.0
# mpc_params.nmpc_r_a_brake=-1.0
# mpc_params.nmpc_r_rate_delta=-1.0
# mpc_params.nmpc_r_rate_a=-1.0
# mpc_params.nmpc_terminal_scale=-1.0
# lap_time_s=54.7168
# optimal_time_s=45.4600  (ds/v_target integral over the precomputed speed profile, scaled by progress -- see LapProgressTracker)
# composite_score=0.694870
# n_steps=1147
# rmse=0.454972
# peak_lateral_error_m=1.635958
# speed_rmse_mps=3.308505
# yaw_rms_radps=0.492049
# max_yaw_rate_radps=1.702515
# control_smooth_rms=0.197785
# jerk_rms=0.225066
# steer_rms=0.184021
# accel_rms_mps2=1.855325
# max_steering_rad=0.436332
# max_accel_mps2=12.000000
# steering_sat_ratio=0.064516
# steering_reversal_rms=0.072696
# steering_reversal_rate=0.260680
# steering_reversals=299
# inaccurate_count=0
t,car_x,car_y,car_yaw,v_actual,v_desired,steer_deg,e_y,e_psi_deg,yaw_rate,delta_cmd,a_cmd,solver_failed,inaccurate,pose_age_s,path_age_s,n_delay,solve_ms,cmd_latency_ms,kappa,kappa_max_abs,kappa_growth_rate,kappa_max_abs_effective,corner_demand,demand_frac,alat_ceiling,uturn_severity,last_peak_kappa,dist_since_peak,m_Q_ey_approach,m_Q_ey_straight,m_Q_ey_uturn,m_Q_ey_soften,m_Q_epsi_approach,m_Q_epsi_exit,m_Q_epsi_straight,m_Q_epsi_uturn,m_Q_r_relax,m_Q_r_straight,m_Q_r_uturn,m_R_speed,m_R_straight,m_R_steer_relax,m_Rrate_corner,m_Rrate_antihunt,m_Rrate_lowspeed,Q_ey_eff,Q_epsi_eff,Q_r_eff,R_steer_eff,Rrate_steer_eff,R_a_accel_eff,R_a_brake_eff,kappa_horizon_end,w_epsi_sum,nmpc_iters,nmpc_status,nmpc_cost,nmpc_s0,nmpc_kappa_horizon_end,nmpc_pred_ey_end,nmpc_pred_epsi_end,nmpc_pred_ey_max_abs
1.2723,2.5267,-0.0044,0.00021,7.166,18.000,2.430,0.1408,-4.758,0.0063,0.042416,11.1618,0,0,0.0587,0.0000,1,17.213,19.284,0.00786,,,,,,,,,,,,,1.00000,,,,,,,,1.81640,,,0.97695,1.27729,,4.79497,1.59832,0.96723,3.14370,1.95084,3.26310,0.42369,,,,,,,,,,
1.3215,2.7772,0.0001,0.00044,7.516,18.000,2.802,0.1410,-4.970,0.0045,0.048906,10.8751,0,0,0.0742,0.0000,1,18.155,18.971,0.00740,,,,,,,,,,,,,1.00000,,,,,,,,1.83411,,,0.97827,1.27989,,4.77788,1.59263,0.96912,3.18090,1.95369,3.28479,0.42152,,,,,,,,,,
1.3713,3.3131,0.0127,0.00150,8.213,18.000,2.839,0.1420,-5.123,0.0137,0.049555,10.3118,0,0,0.0342,0.0000,1,17.721,18.729,0.00785,,,,,,,,,,,,,1.00000,,,,,,,,1.86676,,,0.97699,1.27870,,4.79203,1.59734,0.96755,3.22972,1.95133,3.29299,0.42070,,,,,,,,,,
1.4268,3.5984,0.0203,0.00242,8.562,18.000,2.591,0.1424,-5.071,0.0219,0.045221,10.0471,0,0,0.0510,0.0000,1,15.181,24.284,0.00785,,,,,,,,,,,,,1.00000,,,,,,,,1.88193,,,0.97699,1.28374,,4.79131,1.59710,0.96763,3.25558,1.95145,3.28170,0.42183,,,,,,,,,,
1.4869,3.8953,0.0285,0.00373,8.909,18.000,3.080,0.1432,-5.204,0.0392,0.053764,9.7378,0,0,0.0609,0.0000,1,22.433,28.557,0.00741,,,,,,,,,,,,,1.00000,,,,,,,,1.89633,,,0.97827,1.28847,,4.77508,1.59169,0.96944,3.28727,1.95415,3.29510,0.42049,,,,,,,,,,
1.5158,4.2037,0.0377,0.00562,9.253,18.000,2.772,0.1446,-5.301,0.0411,0.048380,9.4300,0,0,0.0567,0.0000,1,11.766,12.534,0.00785,,,,,,,,,,,,,1.00000,,,,,,,,1.90996,,,0.97700,1.28272,,4.78987,1.59662,0.96779,3.30344,1.95169,3.29910,0.42009,,,,,,,,,,
1.5649,4.5235,0.0478,0.00819,9.595,18.000,2.672,0.1455,-5.154,0.0526,0.046639,9.1247,0,0,0.0707,0.0000,1,9.799,12.140,0.00785,,,,,,,,,,,,,1.00000,,,,,,,,1.92290,,,0.97700,1.28830,,4.78926,1.59642,0.96786,3.32552,1.95179,3.28077,0.42192,,,,,,,,,,
1.6150,4.8546,0.0588,0.01140,9.936,18.000,2.754,0.1471,-5.174,0.0906,0.048069,8.7840,0,0,0.0714,0.0000,1,8.519,12.395,0.00740,,,,,,,,,,,,,1.00000,,,,,,,,1.93523,,,0.97827,1.29472,,4.77334,1.59111,0.96963,3.35382,1.95444,3.27778,0.42222,,,,,,,,,,
1.6612,5.5505,0.0843,0.01975,10.613,18.000,2.492,0.1514,-5.105,0.0941,0.043496,8.1840,0,0,0.0349,0.0000,1,7.527,8.442,0.00741,,,,,,,,,,,,,1.00000,,,,,,,,1.95824,,,0.97826,1.29344,,4.77239,1.59080,0.96973,3.39319,1.95460,3.26610,0.42339,,,,,,,,,,
1.7152,5.5505,0.0843,0.01975,10.613,18.000,2.847,0.1514,-5.105,0.0941,0.049695,8.0130,0,0,0.0847,0.0000,1,8.609,12.610,0.00741,,,,,,,,,,,,,1.00000,,,,,,,,1.95824,,,0.97826,1.29316,,4.77239,1.59080,0.96973,3.39319,1.95460,3.26957,0.42304,,,,,,,,,,
1.7698,6.2907,0.1166,0.03053,11.277,18.000,1.312,0.1574,-4.690,0.1045,0.022891,7.4786,0,0,0.0341,0.0000,1,12.498,17.245,0.00741,,,,,,,,,,,,,1.00000,,,,,,,,1.97908,,,0.97826,1.29730,,4.77151,1.59050,0.96983,3.42886,1.95475,3.21049,0.42895,,,,,,,,,,
1.8258,6.6770,0.1361,0.03673,11.603,18.000,2.911,0.1623,-4.537,0.1342,0.050806,7.0834,0,0,0.0480,0.0000,1,22.090,23.187,0.00741,,,,,,,,,,,,,1.00000,,,,,,,,1.98873,,,0.97826,1.29320,,4.77111,1.59037,0.96988,3.44538,1.95482,3.20614,0.42939,,,,,,,,,,
1.8657,7.0741,0.1580,0.04331,11.929,18.000,0.298,0.1681,-4.362,0.1813,0.005203,6.7580,0,0,0.0480,0.0000,1,8.597,13.015,0.00787,,,,,,,,,,,,,1.00000,,,,,,,,1.99801,,,0.97694,1.28871,,4.78656,1.59552,0.96816,3.45337,1.95224,3.15586,0.43441,,,,,,,,,,
1.9121,7.4815,0.1831,0.05031,12.243,18.000,3.535,0.1757,-4.160,0.1402,0.061700,6.4062,0,0,0.0547,0.0000,1,8.825,9.522,0.00645,,,,,,,,,,,,,1.00000,,,,,,,,2.00665,,,0.98101,1.29248,,4.73720,1.57907,0.97364,3.49274,1.96047,3.17286,0.43271,,,,,,,,,,
1.9646,7.8995,0.2095,0.05720,12.565,18.000,-1.435,0.1826,-3.964,0.1598,-0.025051,6.1041,0,0,0.0709,0.0000,1,9.535,12.040,0.00790,,,,,,,,,,,,,1.00000,,,,,,,,2.01523,,,0.97685,1.27710,,4.78683,1.59561,0.96813,3.48225,1.95220,3.10023,0.43998,,,,,,,,,,
2.0124,8.7654,0.2716,0.07102,13.179,18.000,4.587,0.1996,-3.565,0.1355,0.080059,5.5058,0,0,0.0328,0.0000,1,9.078,9.855,0.00698,,,,,,,,,,,,,1.00000,,,,,,,,2.03074,,,0.97948,1.26117,,4.75468,1.58489,0.97170,3.52485,1.95755,3.12149,0.43785,,,,,,,,,,
2.0663,9.2131,0.3077,0.07791,13.473,18.000,-4.413,0.2102,-3.365,0.1787,-0.077020,5.1904,0,0,0.0442,0.0000,1,12.954,13.742,0.00737,,,,,,,,,,,,,1.00000,,,,,,,,2.03783,,,0.97837,1.27242,,4.76769,1.58923,0.97026,3.53019,1.95539,2.99295,0.45070,,,,,,,,,,
2.1172,9.6709,0.3420,0.08335,13.769,18.000,4.587,0.2156,-3.245,0.1408,0.080059,4.7873,0,0,0.0441,0.0000,1,13.520,14.639,0.00652,,,,,,,,,,,,,1.00000,,,,,,,,2.04474,,,0.98081,1.24514,,4.73824,1.57941,0.97353,3.55715,1.96029,3.12767,0.43723,,,,,,,,,,
2.1664,10.1382,0.3767,0.08685,14.054,18.000,-3.625,0.2177,-3.234,0.0696,-0.063267,4.5069,0,0,0.0587,0.0000,1,10.055,11.987,0.00740,,,,,,,,,,,,,1.00000,,,,,,,,2.05120,,,0.97827,1.25008,,4.76838,1.58946,0.97018,3.55248,1.95527,3.02138,0.44786,,,,,,,,,,
2.2163,10.6128,0.4196,0.09035,14.299,18.000,5.375,0.2259,-3.223,0.0935,0.093813,4.1787,0,0,0.0580,0.0000,1,12.741,13.591,0.00648,,,,,,,,,,,,,1.00000,,,,,,,,2.05662,,,0.98092,1.23717,,4.73641,1.57880,0.97373,3.57836,1.96060,3.12952,0.43705,,,,,,,,,,
2.2663,11.5878,0.5092,0.09560,14.800,18.000,-3.625,0.2378,-3.294,0.0690,-0.063267,3.7341,0,0,0.0336,0.0000,1,12.595,13.751,0.00694,,,,,,,,,,,,,1.00000,,,,,,,,2.06731,,,0.97960,1.24429,,4.75188,1.58396,0.97201,3.58844,1.95802,3.00976,0.44902,,,,,,,,,,
2.3218,12.0874,0.5547,0.09737,15.050,18.000,5.375,0.2401,-3.376,0.0554,0.093813,3.3550,0,0,0.0367,0.0000,1,18.519,19.265,0.00607,,,,,,,,,,,,,1.00000,,,,,,,,2.07244,,,0.98212,1.22102,,4.72148,1.57383,0.97539,3.61324,1.96309,3.15597,0.43440,,,,,,,,,,
2.3698,12.5719,0.6052,0.10015,15.256,18.000,-3.625,0.2479,-3.399,0.0594,-0.063267,3.1389,0,0,0.0436,0.0000,1,12.467,17.186,0.00694,,,,,,,,,,,,,1.00000,,,,,,,,2.07659,,,0.97960,1.23255,,4.75149,1.58383,0.97206,3.60442,1.95809,3.02430,0.44757,,,,,,,,,,
2.4168,13.0854,0.6539,0.10163,15.473,18.000,5.375,0.2484,-3.494,0.0341,0.093813,2.8532,0,0,0.0595,0.0000,1,13.544,14.243,0.00694,,,,,,,,,,,,,1.00000,,,,,,,,2.08087,,,0.97961,1.20265,,4.75124,1.58375,0.97208,3.61181,1.95813,3.17558,0.43244,,,,,,,,,,
2.4649,13.6051,0.6974,0.10057,15.643,18.000,-3.625,0.2396,-3.733,-0.0311,-0.063267,2.6653,0,0,0.0612,0.0000,1,11.652,12.400,0.00607,,,,,,,,,,,,,1.00000,,,,,,,,2.08417,,,0.98212,1.22510,,4.72113,1.57371,0.97543,3.63350,1.96315,3.10046,0.43995,,,,,,,,,,
2.5246,14.6613,0.7908,0.09776,15.970,17.985,5.375,0.2210,-4.247,-0.0532,0.093813,2.2956,0,0,0.0348,0.0000,1,21.154,22.005,0.00602,,,,,,,,,,,,,1.00000,,,,,,,,2.09036,,,0.98226,1.21647,,4.71916,1.57305,0.97565,3.64514,1.96347,3.28998,0.42100,,,,,,,,,,
2.5753,15.1965,0.8407,0.09614,16.130,17.956,-0.741,0.2111,-4.514,-0.0491,-0.012935,2.0929,0,0,0.0376,0.0000,1,21.858,22.880,0.00699,,,,,,,,,,,,,1.00000,,,,,,,,2.09331,,,0.97946,1.23542,,4.75253,1.58418,0.97194,3.63227,1.95791,3.20726,0.42927,,,,,,,,,,
2.6185,15.7311,0.8828,0.09229,16.241,17.912,8.259,0.1906,-5.077,-0.0816,0.144145,1.9169,0,0,0.0443,0.0000,1,12.929,15.816,0.00693,,,,,,,,,,,,,1.00000,,,,,,,,2.09534,,,0.97962,1.24134,,4.75053,1.58351,0.97216,3.63679,1.95825,3.34596,0.41540,,,,,,,,,,
2.6668,16.2741,0.9199,0.08623,16.333,17.853,-0.741,0.1602,-5.595,-0.1428,-0.012935,1.8012,0,0,0.0613,0.0000,1,13.243,14.123,0.00562,,,,,,,,,,,,,1.00000,,,,,,,,2.09700,,,0.98343,1.30881,,4.70490,1.56830,0.97723,3.66420,1.96585,3.29826,0.42017,,,,,,,,,,
2.7392,16.8206,0.9641,0.08135,16.453,17.780,8.259,0.1353,-6.042,-0.1433,0.144145,1.6374,0,0,0.0630,0.0000,1,28.867,36.242,0.00647,,,,,,,,,,,,,1.00000,,,,,,,,2.09917,,,0.98095,1.40443,,4.73453,1.57818,0.97394,3.65194,1.96091,3.43349,0.40665,,,,,,,,,,
2.7626,17.3707,1.0059,0.07642,16.557,17.588,-0.657,0.1057,-6.491,-0.1023,-0.011459,1.5015,0,0,0.0683,0.0000,1,9.296,10.139,0.00562,,,,,,,,,,,,,1.00000,,,,,,,,2.10100,,,0.98343,1.60021,,4.70479,1.56826,0.97725,3.67114,1.96587,3.37387,0.41261,,,,,,,,,,
2.8185,17.9221,1.0552,0.07473,16.610,17.469,8.343,0.0838,-6.753,-0.0379,0.145621,1.3806,0,0,0.0757,0.0000,1,14.846,15.922,0.00653,,,,,,,,,,,,,1.00000,,,,,,,,2.10195,,,0.98078,1.70983,,4.73651,1.57884,0.97372,3.65561,1.96058,3.47474,0.40253,,,,,,,,,,
2.8621,18.4761,1.0975,0.07263,16.670,17.335,1.638,0.0530,-7.200,-0.0493,0.028590,1.2749,0,0,0.0755,0.0000,1,8.456,9.388,0.00608,,,,,,,,,,,,,1.00000,,,,,,,,2.10299,,,0.98210,1.54824,,4.72073,1.57358,0.97547,3.66593,1.96321,3.43086,0.40691,,,,,,,,,,
2.9222,19.5904,1.1733,0.06724,16.781,17.065,10.638,-0.0259,-7.830,-0.0557,0.185670,1.0959,0,0,0.0385,0.0000,1,17.739,18.855,0.00562,,,,,,,,,,,,,1.00000,,,,,,,,2.10493,,,0.98342,1.19808,,4.70473,1.56824,0.97725,3.67792,1.96588,3.54580,0.39542,,,,,,,,,,
2.9761,19.5904,1.1733,0.06724,16.781,17.065,1.638,-0.0259,-7.830,-0.0557,0.028590,1.0188,0,0,0.0876,0.0000,1,22.869,23.622,0.00562,,,,,,,,,,,,,1.00000,,,,,,,,2.10493,,,0.98342,1.24690,,4.70473,1.56824,0.97725,3.67792,1.96588,3.45220,0.40478,,,,,,,,,,
3.0198,20.7049,1.2706,0.07159,16.774,16.650,10.638,-0.0840,-7.897,0.0849,0.185670,0.9309,0,0,0.0436,0.0000,1,16.460,17.205,0.00608,,,,,,,,,,,,,1.00000,,,,,,,,2.10481,,,0.98210,1.14382,,4.72065,1.57355,0.97548,3.66909,1.96323,3.51231,0.39877,,,,,,,,,,
3.0688,21.2627,1.3210,0.07702,16.798,16.510,1.638,-0.1113,-7.897,0.1193,0.028590,0.8273,0,0,0.0584,0.0000,1,15.382,16.215,0.00608,,,,,,,,,,,,,1.00000,,,,,,,,2.10523,,,0.98210,1.15531,,4.72064,1.57355,0.97548,3.66981,1.96323,3.41738,0.40826,,,,,,,,,,
3.1400,21.8194,1.3776,0.08504,16.790,16.368,10.638,-0.1329,-7.592,0.2280,0.185670,0.7300,0,0,0.0607,0.0000,1,36.039,36.932,0.00516,,,,,,,,,,,,,1.00000,,,,,,,,2.10509,,,0.98474,1.13558,,4.68884,1.56295,0.97902,3.68680,1.96853,3.45744,0.40426,,,,,,,,,,
3.1780,22.9312,1.4991,0.10477,16.767,15.936,1.638,-0.1706,-6.765,0.2533,0.028590,0.6414,0,0,0.0342,0.0000,1,24.392,25.490,0.00570,,,,,,,,,,,,,1.00000,,,,,,,,2.10469,,,0.98320,1.16209,,4.70743,1.56914,0.97695,3.67604,1.96543,3.26518,0.42348,,,,,,,,,,
3.2173,22.9312,1.4991,0.10477,16.767,15.936,9.659,-0.1706,-6.765,0.2533,0.168573,0.5222,0,0,0.0843,0.0000,1,13.101,14.679,0.00570,,,,,,,,,,,,,1.00000,,,,,,,,2.10469,,,0.98320,1.13586,,4.70743,1.56914,0.97695,3.67604,1.96543,3.36950,0.41305,,,,,,,,,,
3.2684,24.0367,1.6356,0.12611,16.715,15.641,0.659,-0.1976,-5.991,0.2182,0.011493,0.4424,0,0,0.0381,0.0000,1,13.140,15.648,0.00570,,,,,,,,,,,,,1.00000,,,,,,,,2.10378,,,0.98319,1.16878,,4.70758,1.56919,0.97694,3.67440,1.96540,3.19359,0.43064,,,,,,,,,,
3.3223,24.5869,1.7145,0.13741,16.670,15.492,9.295,-0.2028,-5.491,0.2482,0.162224,0.3519,0,0,0.0511,0.0000,1,10.303,19.817,0.00508,,,,,,,,,,,,,1.00000,,,,,,,,2.10300,,,0.98498,1.15501,,4.68607,1.56202,0.97933,3.68470,1.96899,3.24590,0.42541,,,,,,,,,,
3.3705,25.1356,1.7970,0.14861,16.641,15.341,0.295,-0.2059,-4.995,0.2834,0.005145,0.2530,0,0,0.0505,0.0000,1,17.097,17.929,0.00570,,,,,,,,,,,,,1.00000,,,,,,,,2.10249,,,0.98319,1.20349,,4.70768,1.56923,0.97692,3.67212,1.96539,3.05457,0.44454,,,,,,,,,,
3.4105,25.6810,1.8876,0.16028,16.585,15.034,8.343,-0.2017,-4.471,0.2324,0.145611,0.1529,0,0,0.0651,0.0000,1,7.268,8.000,0.00517,,,,,,,,,,,,,1.00000,,,,,,,,2.10150,,,0.98474,1.18692,,4.68898,1.56299,0.97900,3.68054,1.96850,3.12947,0.43705,,,,,,,,,,
3.4767,26.7661,2.0778,0.18188,16.494,14.721,-0.657,-0.1895,-3.519,0.3043,-0.011469,0.0758,0,0,0.0347,0.0000,1,21.847,23.702,0.00553,,,,,,,,,,,,,1.00000,,,,,,,,2.09989,,,0.98367,1.31283,,4.70192,1.56731,0.97756,3.67078,1.96635,2.82995,0.46700,,,,,,,,,,
3.5115,27.3051,2.1773,0.19149,16.440,14.562,6.970,-0.1813,-3.248,0.2142,0.121648,-0.0297,0,0,0.0529,0.0000,1,8.147,8.978,0.00426,,,,,,,,,,,,,1.00000,,,,,,,,2.09893,,,0.98739,1.27274,,4.65692,1.55231,0.98256,3.69340,1.97385,2.98310,0.45169,,,,,,,,,,
3.5649,27.8398,2.2846,0.20108,16.357,14.401,-2.030,-0.1665,-2.836,0.3044,-0.035431,-0.1636,0,0,0.0705,0.0000,1,11.533,12.330,0.00562,,,,,,,,,,,,,1.00000,,,,,,,,2.09744,,,0.98342,1.39456,,4.70496,1.56832,0.97723,3.66492,1.96584,2.75001,0.47500,,,,,,,,,,
3.6112,28.8513,2.5039,0.21911,16.158,13.908,6.446,-0.1271,-2.072,0.1889,0.112508,-0.2144,0,0,0.0403,0.0000,1,7.856,8.608,0.00480,,,,,,,,,,,,,1.00000,,,,,,,,2.09382,,,0.98580,1.43596,,4.67634,1.55878,0.98041,3.67410,1.97061,2.83580,0.46642,,,,,,,,,,
3.6643,29.3722,2.6247,0.22829,16.041,13.739,-2.554,-0.1010,-1.676,0.2632,-0.044571,-0.3102,0,0,0.0563,0.0000,1,10.774,11.738,0.00471,,,,,,,,,,,,,1.00000,,,,,,,,2.09167,,,0.98606,1.84974,,4.67324,1.55775,0.98075,3.67203,1.97113,2.55367,0.49463,,,,,,,,,,
3.7133,30.4042,2.8521,0.23768,15.781,13.396,5.854,-0.0715,-1.390,0.0741,0.102179,-0.2883,0,0,0.0347,0.0000,1,9.589,10.707,0.00435,,,,,,,,,,,,,1.00000,,,,,,,,2.08679,,,0.98711,1.77603,,4.66056,1.55352,0.98216,3.67036,1.97324,2.77845,0.47215,,,,,,,,,,
3.7719,30.9113,2.9732,0.24161,15.642,13.222,-3.146,-0.0497,-1.407,0.1387,-0.054901,-0.3373,0,0,0.0530,0.0000,1,13.278,18.348,0.00390,,,,,,,,,,,,,1.00000,,,,,,,,2.08414,,,0.98843,2.40365,,4.64448,1.54816,0.98395,3.67434,1.97592,2.58109,0.49189,,,,,,,,,,
3.8145,31.3390,3.0733,0.24336,15.507,13.045,5.854,-0.0357,-1.423,0.0529,0.102179,-0.4275,0,0,0.0559,0.0000,1,11.176,11.950,0.00326,,,,,,,,,,,,,1.00000,,,,,,,,2.08154,,,0.99032,2.05108,,4.62139,1.54046,0.98651,3.68211,1.97977,2.81686,0.46831,,,,,,,,,,
3.8741,32.3241,3.3049,0.24276,15.191,12.683,-3.146,-0.0088,-1.661,0.0041,-0.054901,-0.3494,0,0,0.0351,0.0000,1,20.415,21.555,0.00326,,,,,,,,,,,,,1.00000,,,,,,,,2.07529,,,0.99032,3.04332,,4.62146,1.54049,0.98650,3.67114,1.97976,2.70210,0.47979,,,,,,,,,,
3.9184,32.8103,3.4176,0.24055,15.030,12.498,5.854,0.0001,-1.877,-0.0584,0.102179,-0.3626,0,0,0.0398,0.0000,1,14.222,15.965,0.00245,,,,,,,,,,,,,1.00000,,,,,,,,2.07204,,,0.99270,2.41946,,4.59203,1.53068,0.98977,3.68101,1.98466,2.93726,0.45627,,,,,,,,,,
3.9637,33.2911,3.5370,0.24001,14.865,12.311,-3.146,0.0169,-1.990,-0.0121,-0.054901,-0.4099,0,0,0.0589,0.0000,1,10.171,11.053,0.00226,,,,,,,,,,,,,1.00000,,,,,,,,2.06866,,,0.99327,3.78460,,4.58489,1.52830,0.99057,3.67880,1.98585,2.77731,0.47227,,,,,,,,,,
4.0216,33.7651,3.6610,0.24175,14.696,12.120,5.854,0.0408,-1.966,0.0556,0.102179,-0.4711,0,0,0.0757,0.0000,1,16.596,18.792,0.00345,,,,,,,,,,,,,1.00000,,,,,,,,2.06513,,,0.98974,2.85660,,4.62877,1.54292,0.98569,3.64950,1.97854,2.91474,0.45853,,,,,,,,,,
4.0619,34.6683,3.8959,0.24667,14.366,11.730,-3.146,0.0841,-1.827,0.0843,-0.054901,-0.3737,0,0,0.0525,0.0000,1,8.648,9.413,0.00381,,,,,,,,,,,,,1.00000,,,,,,,,2.05808,,,0.98871,1.98361,,4.64168,1.54723,0.98426,3.63041,1.97639,2.71141,0.47886,,,,,,,,,,
4.1129,35.5241,4.1115,0.25045,14.054,11.325,5.089,0.1156,-1.762,0.0268,0.088821,-0.2332,0,0,0.0292,0.0000,1,9.396,10.430,0.00526,,,,,,,,,,,,,1.00000,,,,,,,,2.05121,,,0.98446,1.56508,,4.69381,1.56460,0.97847,3.59131,1.96770,2.89344,0.46066,,,,,,,,,,
4.1617,35.9533,4.2239,0.25214,13.890,11.118,-3.911,0.1346,-1.755,0.0412,-0.068259,-0.2457,0,0,0.0509,0.0000,1,8.168,9.301,0.00651,,,,,,,,,,,,,1.00000,,,,,,,,2.04751,,,0.98085,1.54280,,4.73764,1.57921,0.97360,3.56218,1.96039,2.73712,0.47629,,,,,,,,,,
4.2125,36.3969,4.3341,0.25202,13.712,10.906,5.089,0.1464,-1.871,-0.0040,0.088821,-0.3090,0,0,0.0689,0.0000,1,9.185,9.927,0.00761,,,,,,,,,,,,,1.00000,,,,,,,,2.04342,,,0.97767,1.39248,,4.77584,1.59195,0.96935,3.53544,1.95403,2.94332,0.45567,,,,,,,,,,
4.2624,37.1909,4.5302,0.24956,13.402,10.471,-3.911,0.1619,-2.145,-0.0163,-0.068259,-0.2690,0,0,0.0472,0.0000,1,8.927,9.833,0.00806,,,,,,,,,,,,,1.00000,,,,,,,,2.03614,,,0.97638,1.38075,,4.79150,1.59717,0.96761,3.51509,1.95142,2.84411,0.46559,,,,,,,,,,
4.3268,37.6208,4.6316,0.24643,13.251,10.249,5.089,0.1631,-2.483,-0.1006,0.088821,-0.3523,0,0,0.0679,0.0000,1,18.549,24.205,0.01142,,,,,,,,,,,,,1.00000,,,,,,,,2.03248,,,0.96687,1.27030,,4.90298,1.63433,0.95522,3.45174,1.93284,3.06930,0.44307,,,,,,,,,,
4.3636,38.3838,4.8263,0.24425,12.962,9.788,-3.892,0.1783,-3.008,-0.0036,-0.067928,-0.3622,0,0,0.0466,0.0000,1,9.846,11.016,0.02422,,,,,,,,,,,,,1.00000,,,,,,,,2.02536,,,0.93225,1.18761,,5.28216,1.76072,0.91309,3.24664,1.86964,2.99091,0.45091,,,,,,,,,,
4.4110,38.7989,4.9271,0.24284,12.817,9.549,5.108,0.1793,-3.351,-0.0465,0.089152,-0.4950,0,0,0.0651,0.0000,1,7.382,8.104,0.03011,,,,,,,,,,,,,1.00000,,,,,,,,2.02172,,,0.91714,1.13883,,5.43600,1.81200,0.89600,3.16296,1.84400,3.17750,0.43225,,,,,,,,,,
4.4642,39.5609,5.1067,0.23733,12.536,9.304,0.857,0.1684,-4.616,-0.0546,0.014966,-0.5362,0,0,0.0398,0.0000,1,10.796,11.642,0.04272,,,,,,,,,,,,,1.00000,,,,,,,,2.01446,,,0.88641,1.10953,,5.72931,1.90977,0.86341,3.00426,1.79512,3.23365,0.42663,,,,,,,,,,
4.5178,39.9639,5.1960,0.23270,12.384,9.052,9.022,0.1510,-5.604,-0.1583,0.157466,-0.6753,0,0,0.0612,0.0000,1,9.847,10.843,0.04942,,,,,,,,,,,,,1.00000,,,,,,,,2.01043,,,0.87089,1.09816,,5.86836,1.95612,0.84796,2.92889,1.77194,3.39541,0.41046,,,,,,,,,,
