# fsae control log — tag=mpc_standalone
# t0_epoch_s=1786571022.5192  (t column is seconds since this instant)
# frame=global ENU (x east, y north, yaw right-handed, 0=+x); e_y/e_psi are front-axle Frenet errors vs the path, +ve = left/CCW
# score: fsae_control.scoring, verbatim copy of fsae_MPCTest/sim/scoring.py — lower is better
# score_is_partial=0  (1 = time_bonus/offtrack unavailable live; weighted-metric component is still directly comparable to an offline score)
# ── run configuration (enough to reproduce this exact run) ──
# controller=mpc_standalone
# use_nmpc=1
# launch.map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/speed_profile.csv'
# launch.path_map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/raceline.csv'
# launch.use_precomputed_heading_profile=True
# launch.enable_dynamic_speed_cap=False
# launch.dynamic_cap_a_lat_max=3.2
# launch.dynamic_cap_safety=0.9
# launch.v_max=18.0
# launch.v_min=1.5
# mpc_params.q_e_y=6.35
# mpc_params.q_e_yd=0.5
# mpc_params.q_e_psi=1.65
# mpc_params.q_r=1.0
# mpc_params.q_e_v=5.4
# mpc_params.r_delta=1.8
# mpc_params.r_a_accel=2.25
# mpc_params.r_a_brake=0.5
# mpc_params.r_rate_delta=2.5
# mpc_params.r_rate_a=2.25
# mpc_params.terminal_q_scale=1.0
# mpc_params.adaptive_q_scaling_enabled=False
# mpc_params.steer_rate_anti_hunt_enabled=True
# mpc_params.adaptive_r_rate_enable_in_corners=True
# mpc_params.delay_compensation_enabled=True
# mpc_params.ref_heading_rate_limit_enabled=False
# mpc_params.ref_heading_rise_rate_deg_s=90.0
# mpc_params.max_delay_compensation_steps=3
# mpc_params.predict_epsi_clip=0.5
# mpc_params.pose_age_lp_alpha=0.15
# mpc_params.n_delay_hysteresis=0.25
# mpc_params.adaptive_r_rate_during_floor=0.625
# mpc_params.anti_hunt_boost_max=6.0
# mpc_params.corner_factor_k=8.0
# mpc_params.q_ey_straight=4.5
# mpc_params.q_ey_corner=9.0
# mpc_params.q_epsi_straight=1.5
# mpc_params.q_epsi_corner=3.0
# mpc_params.q_r_straight=1.0
# mpc_params.q_r_corner=0.5
# mpc_params.rrate_steer_straight=2.0
# mpc_params.rrate_steer_corner=1.25
# mpc_params.r_steer_corner_mid=1.35
# mpc_params.low_speed_corner_boost_v_half=4.0
# mpc_params.low_speed_corner_boost_max_extra=0.3
# mpc_params.epsi_ra_half_rad=0.17453292519943295
# mpc_params.epsi_ra_accel_boost_max=2.0
# mpc_params.epsi_ra_brake_floor=0.5
# mpc_params.nmpc_q_e_y=-1.0
# mpc_params.nmpc_q_e_yd=-1.0
# mpc_params.nmpc_q_e_psi=-1.0
# mpc_params.nmpc_q_epsi_dot=-1.0
# mpc_params.nmpc_q_e_v=-1.0
# mpc_params.nmpc_r_delta=-1.0
# mpc_params.nmpc_r_a_accel=-1.0
# mpc_params.nmpc_r_a_brake=-1.0
# mpc_params.nmpc_r_rate_delta=-1.0
# mpc_params.nmpc_r_rate_a=-1.0
# mpc_params.nmpc_terminal_scale=-1.0
# nmpc_params.use_nmpc=True
# nmpc_params.nmpc_horizon=20
# nmpc_params.nmpc_sqp_iters=1
# nmpc_params.nmpc_solve_budget_ms=25.0
# nmpc_params.nmpc_rk_substeps=2
# nmpc_params.nmpc_jac_substeps=1
# nmpc_params.nmpc_trust_delta_rad=0.15707963267948966
# nmpc_params.nmpc_trust_a=0.6
# nmpc_params.nmpc_backtrack_max=2
# nmpc_params.nmpc_track_halfwidth=3.5
# nmpc_params.nmpc_slack_weight=10000.0
# nmpc_params.nmpc_curvature_dense_step=0.5
# nmpc_params.nmpc_curvature_smooth_w=3
# nmpc_params.nmpc_kappa_clip=0.5
# nmpc_params.nmpc_alat_ceiling_enabled=True
# nmpc_params.nmpc_osqp_max_iter=500
# nmpc_params.nmpc_osqp_eps=0.0001
# nmpc_effective.w_out=[6.35, 0.5, 1.65, 1.0, 5.4]
# nmpc_effective.r_delta=1.8
# nmpc_effective.r_a_accel=2.25
# nmpc_effective.r_a_brake=0.5
# nmpc_effective.r_rate=[2.5, 2.25]
# nmpc_effective.terminal_scale=1.0
# lap_time_s=52.3495
# optimal_time_s=45.4600  (ds/v_target integral over the precomputed speed profile, scaled by progress -- see LapProgressTracker)
# composite_score=0.532012
# n_steps=1214
# rmse=0.378183
# peak_lateral_error_m=1.179072
# speed_rmse_mps=3.220934
# yaw_rms_radps=0.447572
# max_yaw_rate_radps=1.375391
# control_smooth_rms=0.226654
# jerk_rms=0.246474
# steer_rms=0.143954
# accel_rms_mps2=1.881400
# max_steering_rad=0.436331
# max_accel_mps2=12.000000
# steering_sat_ratio=0.005766
# steering_reversal_rms=0.056059
# steering_reversal_rate=0.186161
# steering_reversals=226
# inaccurate_count=0
t,car_x,car_y,car_yaw,v_actual,v_desired,steer_deg,e_y,e_psi_deg,yaw_rate,delta_cmd,a_cmd,solver_failed,inaccurate,pose_age_s,path_age_s,n_delay,solve_ms,cmd_latency_ms,kappa,kappa_max_abs,kappa_growth_rate,kappa_max_abs_effective,corner_demand,demand_frac,alat_ceiling,uturn_severity,last_peak_kappa,dist_since_peak,m_Q_ey_approach,m_Q_ey_straight,m_Q_ey_uturn,m_Q_ey_soften,m_Q_epsi_approach,m_Q_epsi_exit,m_Q_epsi_straight,m_Q_epsi_uturn,m_Q_r_relax,m_Q_r_straight,m_Q_r_uturn,m_R_speed,m_R_straight,m_R_steer_relax,m_Rrate_corner,m_Rrate_antihunt,m_Rrate_lowspeed,Q_ey_eff,Q_epsi_eff,Q_r_eff,R_steer_eff,Rrate_steer_eff,R_a_accel_eff,R_a_brake_eff,kappa_horizon_end,w_epsi_sum,nmpc_iters,nmpc_status,nmpc_cost,nmpc_s0,nmpc_kappa_horizon_end,nmpc_pred_ey_end,nmpc_pred_epsi_end,nmpc_pred_ey_max_abs
36.5509,-5.2211,63.3130,-0.01972,12.551,11.797,-8.072,0.1183,4.031,-0.3894,-0.140876,-1.0900,0,0,0.0501,0.0000,1,12.581,12.941,-0.03015,0.03090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,17.28224,312.90857,-0.01262,0.05302,-0.00523,0.30555
36.5967,-4.8261,63.2878,-0.03428,12.460,11.835,-6.523,0.1206,3.887,-0.4305,-0.113853,-1.0145,0,0,0.0539,0.0000,1,8.499,8.794,-0.03066,0.03076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,14.41020,313.30485,-0.01227,0.04149,-0.00752,0.30323
36.6468,-4.4174,63.2545,-0.05149,12.311,11.908,-5.936,0.1201,3.621,-0.3739,-0.103599,-0.8459,0,0,0.0707,0.0000,1,8.650,9.031,-0.03083,0.03026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,10.18277,313.71385,-0.01224,0.03515,-0.00607,0.28223
36.6975,-4.0149,63.2144,-0.07006,12.142,12.013,-0.637,0.1163,3.266,-0.5595,-0.011116,-0.5671,0,0,0.0876,0.0000,1,9.350,9.634,-0.03056,0.02953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,6.40172,314.11732,-0.01229,0.04129,-0.00044,0.25364
36.7469,-3.2346,63.1142,-0.11044,11.773,12.148,-6.772,0.0971,2.298,-0.4435,-0.118198,-0.0505,0,0,0.0584,0.0000,1,8.819,9.089,-0.02913,0.02831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,8.22340,314.90241,-0.01235,0.06747,0.00545,0.17290
36.7974,-2.8537,63.0541,-0.13183,11.576,12.306,2.228,0.0817,1.708,-0.6543,0.038882,0.3015,0,0,0.0748,0.0000,1,9.240,9.531,-0.02856,0.02779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,17.81967,315.28739,-0.01238,0.05461,-0.01378,0.19589
36.8486,-2.1198,62.9251,-0.17344,11.204,12.656,-1.020,0.0510,0.523,-0.4778,-0.017797,0.7819,0,0,0.0526,0.0000,1,10.493,10.814,-0.02756,0.02672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,47.19834,316.03222,-0.01214,-0.10575,-0.00838,0.10580
36.8966,-1.7593,62.8534,-0.19308,11.036,12.869,1.106,0.0344,-0.030,-0.6444,0.019295,1.1213,0,0,0.0687,0.0000,1,8.392,8.706,-0.02702,0.02614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,74.85723,316.39913,-0.01218,0.23855,0.02474,0.23855
36.9475,-1.0858,62.7004,-0.22881,10.766,13.076,3.583,-0.0057,-1.030,-0.4002,0.062534,1.5162,0,0,0.0412,0.0000,1,9.286,9.588,-0.02593,0.02509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,123.11622,317.08915,-0.01334,-0.00369,0.00455,0.03053
36.9966,-0.7395,62.6177,-0.24425,10.688,13.290,4.096,-0.0233,-1.391,-0.4611,0.071480,1.7684,0,0,0.0579,0.0000,1,8.514,8.787,-0.02537,0.02456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,148.96099,317.44487,-0.01499,0.00119,0.00656,0.03151
37.0503,-0.3915,62.5361,-0.25574,10.726,13.510,-0.527,-0.0330,-1.537,-0.3458,-0.009197,1.8993,0,0,0.0628,0.0000,1,12.197,12.479,-0.02483,0.02397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,158.73071,317.80241,-0.01751,0.06812,0.01376,0.06812
37.1009,0.3147,62.3674,-0.26853,10.969,13.734,-4.769,-0.0392,-1.258,-0.1271,-0.083228,1.8260,0,0,0.0457,0.0000,1,12.277,12.739,-0.02366,0.02383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,130.53684,318.52908,-0.02383,-0.01163,0.00836,0.10610
37.1487,0.6769,62.2839,-0.26858,11.135,13.941,-8.532,-0.0303,-0.765,-0.0017,-0.148909,1.7502,0,0,0.0502,0.0000,1,10.535,10.873,-0.02302,0.02758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,120.80804,318.90100,-0.02758,-0.01534,0.00888,0.12346
37.1974,1.0464,62.1994,-0.26510,11.352,14.107,-0.688,-0.0145,-0.075,0.0776,-0.012002,1.6344,0,0,0.0669,0.0000,1,9.246,9.590,-0.02228,0.03168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,103.15156,319.27979,-0.03168,0.00133,0.00980,0.09879
37.2495,1.4211,62.1047,-0.26179,11.583,14.230,-0.689,-0.0039,0.603,0.0976,-0.012023,1.5280,0,0,0.0821,0.0000,1,11.378,11.676,-0.02171,0.03616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,93.04655,319.66635,-0.03616,-0.26597,-0.02064,0.26597
37.2995,2.1869,61.8936,-0.26102,12.020,14.310,1.594,0.0066,1.614,-0.0116,0.027818,1.3205,0,0,0.0549,0.0000,1,11.317,11.643,-0.02057,0.04707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,49.23055,320.46062,-0.04707,0.07665,0.02018,0.11715
37.3492,2.5816,61.7837,-0.26212,12.288,14.345,-7.406,0.0148,2.025,-0.0320,-0.129262,1.0345,0,0,0.0707,0.0000,1,10.869,11.353,-0.01991,0.05236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,33.68263,320.87014,-0.05236,0.07611,0.01572,0.10779
37.3992,3.3969,61.5573,-0.26484,12.819,14.280,-0.136,0.0422,2.782,-0.0320,-0.002370,0.5739,0,0,0.0450,0.0000,1,10.785,11.264,-0.01790,0.06229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,8.04758,321.71533,-0.06229,0.13864,0.01289,0.13864
37.4465,3.8179,61.4454,-0.26478,13.059,14.182,-7.159,0.0671,3.222,0.0019,-0.124954,0.3176,0,0,0.0601,0.0000,1,8.343,8.636,-0.01718,0.06804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,4.66017,322.14962,-0.06804,0.03998,0.00199,0.16742
37.4984,4.2257,61.3395,-0.26415,13.251,14.039,-3.017,0.0973,3.665,0.0181,-0.052663,0.1158,0,0,0.0624,0.0000,1,10.274,10.588,-0.01643,0.07395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,2.83974,322.56994,-0.07395,0.06397,-0.00217,0.15802
37.5515,5.0957,61.0992,-0.26536,13.640,13.704,-9.688,0.1561,4.408,-0.0178,-0.169091,-0.1736,0,0,0.0461,0.0000,1,12.954,13.391,-0.01510,0.08744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,12.43785,323.46893,-0.08744,0.13978,-0.01674,0.26956
37.5978,5.5366,60.9724,-0.26718,13.766,13.534,-7.256,0.1851,4.689,-0.0544,-0.126644,-0.5535,0,0,0.0507,0.0000,1,9.570,9.889,-0.01440,0.09462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,16.03880,323.92569,-0.09462,0.06882,-0.01938,0.31576
37.6460,5.9774,60.8391,-0.27199,13.818,13.361,-8.511,0.2089,4.784,-0.1070,-0.148552,-0.7815,0,0,0.0687,0.0000,1,7.841,8.136,-0.01383,0.10327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,19.22195,324.38440,-0.10327,0.10416,-0.02101,0.36523
37.6976,6.4186,60.7029,-0.27925,13.856,13.186,-6.338,0.2313,4.723,-0.2254,-0.110614,-0.9197,0,0,0.0847,0.0000,1,9.299,9.605,-0.01319,0.11205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,21.03305,324.84433,-0.11205,0.09996,-0.01434,0.38072
37.7478,7.2748,60.4179,-0.30257,13.740,12.829,-4.503,0.2569,4.047,-0.3040,-0.078588,-0.9021,0,0,0.0589,0.0000,1,9.659,9.982,-0.01243,0.12123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,20.14136,325.74421,-0.12123,0.14519,0.00426,0.38700
37.7968,7.7017,60.2640,-0.31913,13.625,12.646,-1.947,0.2590,3.419,-0.5265,-0.033975,-0.8240,0,0,0.0748,0.0000,1,8.423,8.792,-0.01223,0.12168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,18.23467,326.19701,-0.12168,0.17427,0.03205,0.35818
37.8477,8.5086,59.9521,-0.35408,13.292,12.273,-2.242,0.2480,2.023,-0.4175,-0.039129,-0.5371,0,0,0.0498,0.0000,1,9.426,9.750,-0.01229,0.12164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,17.87314,327.06030,-0.12044,0.29296,0.03995,0.29438
37.8983,8.9123,59.7861,-0.37317,13.106,12.082,0.955,0.2355,1.238,-0.6288,0.016660,-0.3601,0,0,0.0653,0.0000,1,9.859,10.373,-0.01240,0.12140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,20.08347,327.49581,-0.11986,0.41508,0.07568,0.41508
37.9484,9.2731,59.6319,-0.39106,12.938,12.082,-3.292,0.2203,0.487,-0.5152,-0.057458,-0.1341,0,0,0.0709,0.0000,1,10.301,10.617,-0.01219,0.12177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,24.50604,327.88698,-0.11951,0.48660,0.06618,0.48660
38.0021,10.0443,59.2920,-0.42695,12.561,11.689,1.243,0.1861,-0.976,-0.5470,0.021700,0.0575,0,0,0.0541,0.0000,1,13.819,14.170,-0.01269,0.12164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,36.28519,328.72735,-0.11860,0.30960,0.10871,0.30960
38.0516,10.4039,59.1239,-0.44309,12.394,11.488,0.122,0.1643,-1.600,-0.4594,0.002138,0.1940,0,0,0.0612,0.0000,1,13.316,13.719,-0.01385,0.12131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,39.95669,329.12289,-0.11877,0.52019,0.12824,0.52019
38.1010,10.7738,58.9529,-0.45646,12.231,11.283,-3.436,0.1490,-2.025,-0.3138,-0.059969,0.2440,0,0,0.0754,0.0000,1,12.731,13.138,-0.01573,0.12175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,43.20657,329.53005,-0.11988,0.44867,0.15162,0.44867
38.1507,11.1347,58.7745,-0.46972,12.082,11.075,1.835,0.1255,-2.391,-0.3695,0.032025,0.3385,0,0,0.0870,0.0000,1,12.532,12.898,-0.01828,0.12147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,60.15661,329.93089,-0.11991,0.80183,0.16057,0.80183
38.1990,11.8421,58.4211,-0.48842,11.797,10.866,-1.935,0.0897,-2.513,-0.1693,-0.033767,0.3774,0,0,0.0514,0.0000,1,10.840,11.175,-0.02356,0.12152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,81.94784,330.71870,-0.12031,1.06205,0.21408,1.06205
38.2544,12.1878,58.2409,-0.49530,11.699,10.653,-3.592,0.0721,-2.356,-0.1948,-0.062690,0.4036,0,0,0.0663,0.0000,1,16.107,16.481,-0.02629,0.12182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,66.42203,331.10730,-0.11938,0.75005,0.18729,0.75005
38.3011,12.5266,58.0532,-0.50281,11.618,10.435,-8.633,0.0479,-2.183,-0.2137,-0.150670,0.3646,0,0,0.0690,0.0000,1,12.887,13.215,-0.02902,0.12141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,62.70553,331.49323,-0.11718,0.68285,0.21189,0.68285
38.3534,13.1987,57.6789,-0.51393,11.520,9.986,-7.566,0.0157,-1.405,-0.1800,-0.132053,0.3368,0,0,0.0517,0.0000,1,15.027,15.474,-0.03480,0.12156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,73.24827,332.26151,-0.11429,0.95167,0.22763,0.95167
38.3992,13.5278,57.4861,-0.52043,11.500,9.754,-10.414,-0.0019,-0.985,-0.1879,-0.181765,0.3073,0,0,0.0581,0.0000,1,11.044,11.377,-0.03800,0.12158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,84.73059,332.64246,-0.11368,1.17648,0.23375,1.17648
38.4480,13.8544,57.2871,-0.52892,11.470,9.754,-9.268,-0.0223,-0.611,-0.1960,-0.161750,-0.0819,0,0,0.0738,0.0000,1,9.849,10.185,-0.04152,0.12157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,100.13919,333.02475,-0.11307,1.43477,0.29848,1.43477
38.5021,14.1765,57.0822,-0.53954,11.450,9.515,-7.725,-0.0457,-0.258,-0.3111,-0.134835,-0.1110,0,0,0.0889,0.0000,1,13.909,14.291,-0.04557,0.12156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,127.83487,333.40694,-0.11265,1.65940,0.25419,1.65940
38.5464,14.8046,56.6570,-0.56816,11.360,9.018,-13.784,-0.0988,0.243,-0.3359,-0.240568,-0.6367,0,0,0.0585,0.0000,1,8.205,8.524,-0.05260,0.12147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,186.46522,334.16631,-0.11194,2.01394,0.38781,2.01394
38.5997,15.1101,56.4367,-0.58643,11.298,8.756,-4.784,-0.1278,0.365,-0.5305,-0.083488,-1.1445,0,0,0.0657,0.0000,1,11.422,11.816,-0.05588,0.12187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,192.34296,334.54515,-0.11160,2.01915,0.34355,2.01915
38.6532,15.7025,55.9809,-0.62873,11.170,8.486,0.236,-0.1898,0.499,-0.5942,0.004121,-1.0114,0,0,0.0494,0.0000,1,14.942,15.348,-0.06202,0.12153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,255.93670,335.30090,-0.11003,2.17079,0.04475,2.17079
38.6997,15.9873,55.7462,-0.65183,11.075,8.211,-8.763,-0.2222,0.545,-0.7982,-0.152951,-1.4044,0,0,0.0551,0.0000,1,11.574,11.861,-0.06542,0.12186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,220.57325,335.67612,-0.10905,2.08885,0.32808,2.08885
38.7473,16.2275,55.5399,-0.67312,10.945,7.936,-14.402,-0.2493,0.523,-0.4826,-0.251364,-1.8631,0,0,0.0635,0.0000,1,9.176,9.436,-0.06839,0.12147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,204.43583,335.99259,-0.10814,1.98181,0.37564,1.98181
38.7974,16.4953,55.2994,-0.69793,10.806,7.667,-6.194,-0.2800,0.599,-0.5955,-0.108100,-2.2630,0,0,0.0724,0.0000,1,9.239,9.548,-0.07235,0.12181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,189.63350,336.36062,-0.10704,1.84634,0.19225,1.84634
38.8503,17.0113,54.8228,-0.74422,10.464,7.411,-5.746,-0.3218,1.123,-0.5856,-0.100293,-1.9804,0,0,0.0529,0.0000,1,12.214,12.517,-0.08118,0.12154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,179.45542,337.08481,-0.10416,1.73182,0.04806,1.73182
38.8974,17.2527,54.5802,-0.76674,10.277,7.178,-13.593,-0.3432,1.530,-0.7336,-0.237237,-2.2169,0,0,0.0603,0.0000,1,9.211,9.522,-0.08586,0.12188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,175.45711,337.44060,-0.10392,1.78860,0.31378,1.78860
38.9647,17.6858,54.1123,-0.80976,9.856,6.975,-10.792,-0.3730,2.460,-0.5695,-0.188349,-1.8085,0,0,0.0417,0.0000,1,26.517,26.873,-0.09542,0.12174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,151.19511,338.09447,-0.10280,1.57300,0.11105,1.57300
39.0054,17.6858,54.1123,-0.80976,9.856,6.975,-15.024,-0.3730,2.460,-0.5695,-0.262225,-1.9557,0,0,0.0921,0.0000,1,16.898,17.304,-0.09542,0.12174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,140.84475,338.09447,-0.10291,1.57384,0.30076,1.57384
39.0475,18.0718,53.6586,-0.85108,9.390,6.678,-11.633,-0.3931,3.677,-0.4455,-0.203034,-1.3557,0,0,0.0511,0.0000,1,9.321,9.646,-0.10767,0.12163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,177.34880,338.70883,-0.10199,1.38844,-0.15940,1.38844
39.0967,18.2598,53.4190,-0.87300,9.144,6.678,-18.978,-0.3997,4.453,-0.4639,-0.331224,-1.4683,0,0,0.0658,0.0000,1,8.504,8.845,-0.11375,0.12181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,117.68967,339.03359,-0.10089,1.41543,0.26949,1.41543
39.1512,18.4366,53.1814,-0.89504,8.891,6.588,-12.673,-0.4061,5.320,-0.6210,-0.221194,-1.0652,0,0,0.0696,0.0000,1,13.078,13.413,-0.11845,0.12142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,108.14305,339.35186,-0.10047,1.23372,0.03239,1.23372
39.2001,18.7569,52.7138,-0.93966,8.382,6.535,-5.304,-0.4078,6.828,-0.6987,-0.092576,-0.8338,0,0,0.0538,0.0000,1,11.856,12.254,-0.12174,0.12122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,88.40693,339.94301,-0.09830,1.09922,0.14914,1.09922
39.2510,18.8957,52.4926,-0.96157,8.150,6.514,-7.791,-0.4072,7.548,-0.6434,-0.135986,-0.4210,0,0,0.0601,0.0000,1,12.879,13.145,-0.12148,0.12068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,88.41164,340.22738,-0.09756,1.02439,0.03347,1.02439
39.3056,19.0295,52.2659,-0.98476,7.900,6.521,-10.703,-0.4048,8.059,-0.5329,-0.186799,-0.2144,0,0,0.0765,0.0000,1,17.196,17.564,-0.12101,0.12029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,72.03150,340.49214,-0.09611,0.93280,0.15024,0.93280
39.3514,19.2684,51.8197,-1.03370,7.499,6.548,-6.045,-0.3998,9.060,-0.7475,-0.105514,0.0778,0,0,0.0480,0.0000,1,13.328,13.618,-0.11983,0.12033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,74.90506,341.04462,-0.09442,0.70294,0.02902,0.70294
39.3971,19.3805,51.6047,-1.05661,7.328,6.548,-13.889,-0.3855,9.410,-0.5102,-0.242406,0.3799,0,0,0.0639,0.0000,1,9.042,9.299,-0.11946,0.12025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,61.16272,341.28783,-0.09350,0.47832,0.00250,0.48164
39.4500,19.4833,51.3881,-1.07942,7.199,6.587,-4.889,-0.3759,9.886,-0.6647,-0.085326,0.3162,0,0,0.0797,0.0000,1,11.839,12.201,-0.11907,0.12037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,79.93896,341.54895,-0.09321,0.84126,0.13749,0.84126
39.4983,19.6674,50.9574,-1.12549,6.998,6.628,-13.888,-0.3533,10.579,-0.5126,-0.242399,0.5660,0,0,0.0520,0.0000,1,10.068,10.426,-0.11867,0.12023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,67.11719,342.03894,-0.09204,0.36327,-0.05333,0.40885
39.5470,19.7499,50.7428,-1.14850,6.897,6.670,-10.221,-0.3423,10.840,-0.6857,-0.178395,0.4787,0,0,0.0663,0.0000,1,8.702,9.050,-0.11938,0.12036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,82.30491,342.27023,-0.09189,0.71236,0.06507,0.71236
39.5982,19.8254,50.5250,-1.17362,6.910,6.670,-8.576,-0.3312,11.110,-0.7009,-0.149684,0.5864,0,0,0.0700,0.0000,1,9.987,10.312,-0.12010,0.12030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,62.19839,342.52044,-0.09129,0.46585,0.05834,0.46861
39.6529,19.9687,50.0887,-1.22148,6.909,6.710,-7.530,-0.2981,11.655,-0.7310,-0.131425,0.5020,0,0,0.0502,0.0000,1,14.405,14.801,-0.12038,0.11944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,46.03137,342.99837,-0.09025,0.41751,0.03067,0.45295
39.6997,20.0276,49.8691,-1.24506,6.816,6.750,-4.503,-0.2874,11.872,-0.6576,-0.078591,0.4069,0,0,0.0525,0.0000,1,11.590,11.888,-0.11976,0.11852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,51.60607,343.22733,-0.09008,0.45430,0.03571,0.48773
