t,idx,x,y
140.9499,17,18.1284,64.4011
140.9499,18,17.7433,64.7199
140.9499,19,17.3572,65.0377
140.9499,20,16.9705,65.3546
140.9499,21,16.5830,65.6705
140.9499,22,16.1948,65.9856
140.9499,23,15.8060,66.3000
140.9499,24,15.4167,66.6138
140.9499,25,15.0269,66.9270
140.9499,26,14.6367,67.2396
140.9499,27,14.2462,67.5518
140.9499,28,13.8554,67.8638
140.9499,29,13.4645,68.1755
140.9499,30,13.0734,68.4870
140.9499,31,12.6822,68.7984
140.9499,32,12.2910,69.1098
140.9499,33,11.8999,69.4213
140.9499,34,11.5089,69.7330
140.9499,35,11.1181,70.0448
140.9499,36,10.7275,70.3570
140.9499,37,10.3373,70.6696
140.9499,38,9.9473,70.9825
140.9499,39,9.5576,71.2957
140.9499,40,9.1671,71.6081
140.9499,41,8.7760,71.9195
140.9499,42,8.3855,72.2317
140.9499,43,7.9953,72.5444
140.9499,44,7.6049,72.8568
140.9499,45,7.2617,73.1325
140.9499,46,7.1054,73.2573
140.9499,47,6.9492,73.3822
140.9499,48,6.8239,73.4825
141.9504,0,14.2702,67.5497
141.9504,1,13.8797,67.8619
141.9504,2,13.4892,68.1742
141.9504,3,13.0987,68.4864
141.9504,4,12.7081,68.7985
141.9504,5,12.3174,69.1106
141.9504,6,11.9267,69.4226
141.9504,7,11.5359,69.7345
141.9504,8,11.1450,70.0462
141.9504,9,10.7539,70.3578
141.9504,10,10.3627,70.6692
141.9504,11,9.9714,70.9804
141.9504,12,9.5799,71.2913
141.9504,13,9.1881,71.6021
141.9504,14,8.7962,71.9126
141.9504,15,8.4040,72.2227
141.9504,16,8.0116,72.5326
141.9504,17,7.6190,72.8422
141.9504,18,7.2261,73.1513
141.9504,19,6.8328,73.4602
141.9504,20,6.4393,73.7686
141.9504,21,6.0454,74.0766
141.9504,22,5.6512,74.3842
141.9504,23,5.2566,74.6913
141.9504,24,4.8617,74.9979
141.9504,25,4.4664,75.3040
141.9504,26,4.0706,75.6096
141.9504,27,3.6744,75.9147
141.9504,28,3.2779,76.2192
141.9504,29,2.8808,76.5231
141.9504,30,2.4833,76.8263
141.9504,31,2.0853,77.1290
141.9504,32,1.6868,77.4310
141.9504,33,1.2878,77.7323
141.9504,34,0.8882,78.0329
141.9504,35,0.4881,78.3327
141.9504,36,0.0875,78.6319
141.9504,37,-0.3136,78.9305
141.9504,38,-0.7154,79.2280
141.9504,39,-1.1179,79.5246
141.9504,40,-1.5211,79.8204
141.9504,41,-1.9247,80.1155
141.9504,42,-2.3289,80.4097
141.9504,43,-2.7338,80.7032
141.9504,44,-2.9224,80.8396
141.9504,45,-3.0738,80.9489
142.9513,0,2.2290,77.0099
142.9513,1,1.8253,77.3048
142.9513,2,1.4222,77.6006
142.9513,3,1.0198,77.8973
142.9513,4,0.6181,78.1950
142.9513,5,0.2167,78.4932
142.9513,6,-0.1842,78.7920
142.9513,7,-0.5849,79.0911
142.9513,8,-0.9855,79.3903
142.9513,9,-1.3860,79.6896
142.9513,10,-1.7866,79.9887
142.9513,11,-2.1875,80.2876
142.9513,12,-2.5887,80.5860
142.9513,13,-2.9903,80.8839
142.9513,14,-3.3924,81.1809
142.9513,15,-3.7953,81.4771
142.9513,16,-4.1988,81.7723
142.9513,17,-4.6034,82.0661
142.9513,18,-5.0089,82.3586
142.9513,19,-5.4154,82.6497
142.9513,20,-5.8233,82.9389
142.9513,21,-6.2324,83.2264
142.9513,22,-6.6429,83.5118
142.9513,23,-7.0550,83.7949
142.9513,24,-7.4685,84.0760
142.9513,25,-7.8840,84.3541
142.9513,26,-8.3013,84.6297
142.9513,27,-8.7202,84.9025
142.9513,28,-9.1415,85.1719
142.9513,29,-9.5645,85.4385
142.9513,30,-9.9899,85.7012
142.9513,31,-10.4176,85.9601
142.9513,32,-10.8472,86.2159
142.9513,33,-11.2800,86.4663
142.9513,34,-11.7148,86.7132
142.9513,35,-12.1518,86.9560
142.9513,36,-12.5919,87.1932
142.9513,37,-13.0342,87.4263
142.9513,38,-13.4793,87.6540
142.9513,39,-13.9324,87.8653
142.9513,40,-14.3909,88.0645
142.9513,41,-14.8557,88.2484
142.9513,42,-15.1321,88.3573
142.9513,43,-15.3175,88.4323
142.9513,44,-15.5047,88.5027
142.9513,45,-15.6926,88.5710
142.9513,46,-15.8818,88.6358
142.9513,47,-15.9354,88.6542
144.0011,0,-8.5364,84.7841
144.0011,1,-8.9610,85.0477
144.0011,2,-9.3844,85.3133
144.0011,3,-9.8074,85.5799
144.0011,4,-10.2301,85.8470
144.0011,5,-10.6536,86.1127
144.0011,6,-11.0786,86.3760
144.0011,7,-11.5055,86.6363
144.0011,8,-11.9351,86.8921
144.0011,9,-12.3674,87.1431
144.0011,10,-12.8039,87.3868
144.0011,11,-13.2442,87.6236
144.0011,12,-13.6887,87.8524
144.0011,13,-14.1390,88.0695
144.0011,14,-14.5942,88.2760
144.0011,15,-15.0551,88.4697
144.0011,16,-15.5226,88.6469
144.0011,17,-15.9957,88.8081
144.0011,18,-16.4752,88.9496
144.0011,19,-16.9610,89.0671
144.0011,20,-17.4517,89.1616
144.0011,21,-17.9469,89.2291
144.0011,22,-18.4451,89.2640
144.0011,23,-18.9445,89.2698
144.0011,24,-19.4436,89.2461
144.0011,25,-19.9392,89.1844
144.0011,26,-20.4295,89.0892
144.0011,27,-20.9129,88.9622
144.0011,28,-21.3851,88.7986
144.0011,29,-21.8442,88.6017
144.0011,30,-22.2895,88.3750
144.0011,31,-22.7176,88.1174
144.0011,32,-23.1270,87.8314
144.0011,33,-23.5196,87.5231
144.0011,34,-23.8923,87.1909
144.0011,35,-24.2459,86.8385
144.0011,36,-24.5119,86.5666
144.0011,37,-24.6486,86.4206
144.0011,38,-24.7790,86.2691
144.0011,39,-24.9047,86.1136
144.0011,40,-25.0204,85.9505
144.0011,41,-25.1310,85.7840
144.0011,42,-25.2362,85.6139
144.0011,43,-25.3314,85.4380
144.0011,44,-25.3883,85.3320
145.0503,0,-16.1012,88.8106
145.0503,1,-16.5697,88.9847
145.0503,2,-17.0467,89.1329
145.0503,3,-17.5332,89.2470
145.0503,4,-18.0275,89.3195
145.0503,5,-18.5255,89.3572
145.0503,6,-19.0251,89.3571
145.0503,7,-19.5227,89.3097
145.0503,8,-20.0151,89.2261
145.0503,9,-20.5002,89.1067
145.0503,10,-20.9754,88.9516
145.0503,11,-21.4369,88.7598
145.0503,12,-21.8861,88.5409
145.0503,13,-22.3221,88.2966
145.0503,14,-22.7427,88.0265
145.0503,15,-23.1483,87.7344
145.0503,16,-23.5408,87.4250
145.0503,17,-23.9201,87.0994
145.0503,18,-24.2837,86.7563
145.0503,19,-24.6357,86.4013
145.0503,20,-24.9760,86.0351
145.0503,21,-25.3024,85.6564
145.0503,22,-25.6182,85.2688
145.0503,23,-25.9236,84.8730
145.0503,24,-26.2165,84.4678
145.0503,25,-26.4999,84.0560
145.0503,26,-26.7749,83.6384
145.0503,27,-27.0416,83.2155
145.0503,28,-27.3007,82.7879
145.0503,29,-27.5490,82.3540
145.0503,30,-27.7918,81.9171
145.0503,31,-28.0297,81.4773
145.0503,32,-28.1870,81.1792
145.0503,33,-28.2805,81.0024
145.0503,34,-28.3715,80.8244
145.0503,35,-28.4007,80.7673
146.1003,0,-21.7728,88.4000
146.1003,1,-22.2200,88.1839
146.1003,2,-22.6442,87.9201
146.1003,3,-23.0525,87.6320
146.1003,4,-23.4467,87.3248
146.1003,5,-23.8308,87.0052
146.1003,6,-24.2033,86.6720
146.1003,7,-24.5661,86.3283
146.1003,8,-24.9200,85.9754
146.1003,9,-25.2618,85.6106
146.1003,10,-25.5951,85.2381
146.1003,11,-25.9186,84.8570
146.1003,12,-26.2301,84.4659
146.1003,13,-26.5328,84.0681
146.1003,14,-26.8242,83.6618
146.1003,15,-27.1048,83.2480
146.1003,16,-27.3761,82.8281
146.1003,17,-27.6341,82.3998
146.1003,18,-27.8820,81.9657
146.1003,19,-28.1183,81.5251
146.1003,20,-28.3406,81.0774
146.1003,21,-28.5514,80.6241
146.1003,22,-28.7474,80.1642
146.1003,23,-28.9295,79.6986
146.1003,24,-29.0988,79.2282
146.1003,25,-29.2508,78.7519
146.1003,26,-29.3889,78.2715
146.1003,27,-29.5126,77.7871
146.1003,28,-29.6193,77.2987
146.1003,29,-29.7116,76.8074
146.1003,30,-29.7867,76.3131
146.1003,31,-29.8449,75.8166
146.1003,32,-29.8868,75.3185
146.1003,33,-29.9086,74.8190
146.1003,34,-29.9148,74.3191
146.1003,35,-29.9053,73.8193
146.1003,36,-29.8763,73.3202
146.1003,37,-29.8319,72.8223
146.1003,38,-29.7811,72.3927
146.1003,39,-29.7755,72.3448
147.1004,0,-27.0772,83.1540
147.1004,1,-27.3680,82.7473
147.1004,2,-27.6447,82.3310
147.1004,3,-27.9070,81.9055
147.1004,4,-28.1541,81.4709
147.1004,5,-28.3837,81.0268
147.1004,6,-28.5988,80.5755
147.1004,7,-28.7990,80.1174
147.1004,8,-28.9834,79.6527
147.1004,9,-29.1503,79.1815
147.1004,10,-29.3026,78.7053
147.1004,11,-29.4394,78.2245
147.1004,12,-29.5591,77.7391
147.1004,13,-29.6617,77.2498
147.1004,14,-29.7490,76.7576
147.1004,15,-29.8202,76.2627
147.1004,16,-29.8727,75.7655
147.1004,17,-29.9082,75.2669
147.1004,18,-29.9274,74.7674
147.1004,19,-29.9292,74.2674
147.1004,20,-29.9110,73.7678
147.1004,21,-29.8757,73.2691
147.1004,22,-29.8225,72.7721
147.1004,23,-29.7505,72.2774
147.1004,24,-29.6573,71.7862
147.1004,25,-29.5464,71.2988
147.1004,26,-29.4161,70.8162
147.1004,27,-29.2663,70.3392
147.1004,28,-29.0948,69.8696
147.1004,29,-28.9048,69.4073
147.1004,30,-28.6950,68.9536
147.1004,31,-28.4658,68.5094
147.1004,32,-28.2130,68.0781
147.1004,33,-27.9363,67.6621
147.1004,34,-27.6364,67.2625
147.1004,35,-27.3208,66.8749
147.1004,36,-26.9859,66.5040
147.1004,37,-26.6356,66.1475
147.1004,38,-26.3841,65.9101
147.1004,39,-26.2339,65.7780
147.1004,40,-26.1997,65.7479
148.1015,0,-29.7847,76.0372
148.1015,1,-29.8651,75.5438
148.1015,2,-29.9208,75.0471
148.1015,3,-29.9521,74.5483
148.1015,4,-29.9588,74.0486
148.1015,5,-29.9416,73.5489
148.1015,6,-29.8991,73.0508
148.1015,7,-29.8349,72.5551
148.1015,8,-29.7494,72.0626
148.1015,9,-29.6431,71.5741
148.1015,10,-29.5145,71.0911
148.1015,11,-29.3660,70.6138
148.1015,12,-29.1987,70.1427
148.1015,13,-29.0125,69.6788
148.1015,14,-28.8059,69.2235
148.1015,15,-28.5816,68.7768
148.1015,16,-28.3401,68.3391
148.1015,17,-28.0811,67.9115
148.1015,18,-27.8028,67.4962
148.1015,19,-27.5087,67.0920
148.1015,20,-27.1983,66.7002
148.1015,21,-26.8714,66.3220
148.1015,22,-26.5271,65.9596
148.1015,23,-26.1681,65.6118
148.1015,24,-25.7939,65.2805
148.1015,25,-25.4045,64.9670
148.1015,26,-24.9997,64.6735
148.1015,27,-24.5820,64.3991
148.1015,28,-24.1513,64.1455
148.1015,29,-23.7082,63.9140
148.1015,30,-23.2533,63.7069
148.1015,31,-22.7890,63.5221
148.1015,32,-22.4469,63.3979
149.1498,0,-28.9700,69.7489
149.1498,1,-28.7911,69.2821
149.1498,2,-28.5946,68.8226
149.1498,3,-28.3752,68.3734
149.1498,4,-28.1313,67.9371
149.1498,5,-27.8677,67.5125
149.1498,6,-27.5810,67.1031
149.1498,7,-27.2719,66.7103
149.1498,8,-26.9443,66.3329
149.1498,9,-26.5969,65.9735
149.1498,10,-26.2295,65.6346
149.1498,11,-25.8469,65.3130
149.1498,12,-25.4493,65.0101
149.1498,13,-25.0355,64.7296
149.1498,14,-24.6102,64.4669
149.1498,15,-24.1741,64.2227
149.1498,16,-23.7270,63.9989
149.1498,17,-23.2713,63.7936
149.1498,18,-22.8083,63.6051
149.1498,19,-22.3384,63.4343
149.1498,20,-21.8624,63.2815
149.1498,21,-21.3819,63.1437
149.1498,22,-20.8973,63.0209
149.1498,23,-20.4086,62.9150
149.1498,24,-19.9174,62.8222
149.1498,25,-19.4238,62.7425
149.1498,26,-18.9280,62.6781
149.1498,27,-18.4309,62.6253
149.1498,28,-17.9326,62.5842
149.1498,29,-17.4334,62.5568
149.1498,30,-16.9337,62.5399
149.1498,31,-16.4338,62.5337
149.1498,32,-15.9339,62.5398
149.1498,33,-15.4341,62.5555
149.1498,34,-14.9348,62.5812
149.1498,35,-14.4362,62.6181
149.1498,36,-13.9384,62.6642
149.1498,37,-13.4415,62.7200
149.1498,38,-12.9460,62.7863
149.1498,39,-12.4517,62.8617
149.1498,40,-11.9589,62.9463
149.1498,41,-11.4681,63.0417
149.1498,42,-10.9791,63.1456
149.1498,43,-10.5967,63.2311
150.1504,0,-25.9376,65.5233
150.1504,1,-25.5576,65.1984
150.1504,2,-25.1661,64.8877
150.1504,3,-24.7613,64.5945
150.1504,4,-24.3406,64.3243
150.1504,5,-23.9093,64.0717
150.1504,6,-23.4669,63.8391
150.1504,7,-23.0127,63.6303
150.1504,8,-22.5497,63.4420
150.1504,9,-22.0790,63.2736
150.1504,10,-21.6015,63.1258
150.1504,11,-21.1174,63.0008
150.1504,12,-20.6292,62.8933
150.1504,13,-20.1374,62.8037
150.1504,14,-19.6426,62.7320
150.1504,15,-19.1457,62.6775
150.1504,16,-18.6474,62.6367
150.1504,17,-18.1482,62.6093
150.1504,18,-17.6484,62.5958
150.1504,19,-17.1485,62.5933
150.1504,20,-16.6485,62.6004
150.1504,21,-16.1488,62.6168
150.1504,22,-15.6495,62.6420
150.1504,23,-15.1505,62.6735
150.1504,24,-14.6519,62.7109
150.1504,25,-14.1537,62.7540
150.1504,26,-13.6559,62.8008
150.1504,27,-13.1584,62.8508
150.1504,28,-12.6612,62.9033
150.1504,29,-12.1641,62.9572
150.1504,30,-11.6671,63.0117
150.1504,31,-11.1701,63.0660
150.1504,32,-10.6729,63.1191
150.1504,33,-10.1755,63.1703
150.1504,34,-9.6779,63.2189
150.1504,35,-9.1799,63.2633
150.1504,36,-8.6815,63.3034
150.1504,37,-8.1827,63.3383
150.1504,38,-7.6835,63.3657
150.1504,39,-7.1839,63.3860
150.1504,40,-6.6841,63.3981
150.1504,41,-6.1841,63.3992
150.1504,42,-5.6843,63.3875
150.1504,43,-5.1850,63.3630
150.1504,44,-4.6864,63.3259
150.1504,45,-4.1892,63.2731
150.1504,46,-3.6939,63.2057
150.1504,47,-3.2008,63.1233
150.1504,48,-2.9644,63.0770
150.1504,49,-2.9279,63.0698
151.2002,0,-20.5901,63.0665
151.2002,1,-20.0987,62.9747
151.2002,2,-19.6050,62.8955
151.2002,3,-19.1094,62.8299
151.2002,4,-18.6120,62.7784
151.2002,5,-18.1137,62.7380
151.2002,6,-17.6146,62.7086
151.2002,7,-17.1149,62.6909
151.2002,8,-16.6150,62.6823
151.2002,9,-16.1150,62.6820
151.2002,10,-15.6150,62.6907
151.2002,11,-15.1153,62.7065
151.2002,12,-14.6158,62.7281
151.2002,13,-14.1166,62.7559
151.2002,14,-13.6176,62.7885
151.2002,15,-13.1189,62.8249
151.2002,16,-12.6205,62.8648
151.2002,17,-12.1223,62.9072
151.2002,18,-11.6243,62.9512
151.2002,19,-11.1263,62.9964
151.2002,20,-10.6284,63.0418
151.2002,21,-10.1304,63.0869
151.2002,22,-9.6324,63.1306
151.2002,23,-9.1341,63.1726
151.2002,24,-8.6357,63.2119
151.2002,25,-8.1369,63.2475
151.2002,26,-7.6380,63.2795
151.2002,27,-7.1387,63.3064
151.2002,28,-6.6391,63.3271
151.2002,29,-6.1394,63.3425
151.2002,30,-5.6394,63.3497
151.2002,31,-5.1394,63.3488
151.2002,32,-4.6395,63.3407
151.2002,33,-4.1399,63.3212
151.2002,34,-3.6408,63.2917
151.2002,35,-3.1423,63.2531
151.2002,36,-2.6451,63.2000
151.2002,37,-2.1493,63.1355
151.2002,38,-1.6551,63.0599
151.2002,39,-1.1638,62.9669
151.2002,40,-0.6751,62.8618
151.2002,41,-0.1893,62.7435
151.2002,42,0.2917,62.6067
151.2002,43,0.7689,62.4579
151.2002,44,1.2417,62.2951
151.2002,45,1.3360,62.2625
152.2511,0,-12.4072,63.0852
152.2511,1,-11.9099,63.1367
152.2511,2,-11.4121,63.1829
152.2511,3,-10.9138,63.2240
152.2511,4,-10.4150,63.2580
152.2511,5,-9.9158,63.2868
152.2511,6,-9.4164,63.3104
152.2511,7,-8.9167,63.3268
152.2511,8,-8.4168,63.3378
152.2511,9,-7.9169,63.3436
152.2511,10,-7.4169,63.3421
152.2511,11,-6.9169,63.3351
152.2511,12,-6.4171,63.3226
152.2511,13,-5.9175,63.3030
152.2511,14,-5.4181,63.2778
152.2511,15,-4.9191,63.2468
152.2511,16,-4.4206,63.2086
152.2511,17,-3.9225,63.1650
152.2511,18,-3.4250,63.1152
152.2511,19,-2.9282,63.0583
152.2511,20,-2.4322,62.9958
152.2511,21,-1.9369,62.9272
152.2511,22,-1.4427,62.8512
152.2511,23,-0.9494,62.7698
152.2511,24,-0.4572,62.6819
152.2511,25,0.0336,62.5867
152.2511,26,0.5233,62.4859
152.2511,27,1.0117,62.3787
152.2511,28,1.4984,62.2642
152.2511,29,1.9837,62.1439
152.2511,30,2.4673,62.0171
152.2511,31,2.9490,61.8831
152.2511,32,3.4291,61.7434
152.2511,33,3.9071,61.5968
152.2511,34,4.3830,61.4433
152.2511,35,4.8569,61.2841
152.2511,36,5.3286,61.1182
152.2511,37,5.7978,60.9455
152.2511,38,6.2647,60.7668
152.2511,39,6.7290,60.5811
152.2511,40,7.1906,60.3891
152.2511,41,7.6498,60.1912
152.2511,42,8.1060,59.9868
152.2511,43,8.5598,59.7768
152.2511,44,8.8138,59.6581
153.3002,0,-2.5806,63.0388
153.3002,1,-2.0878,62.9542
153.3002,2,-1.5958,62.8651
153.3002,3,-1.1047,62.7714
153.3002,4,-0.6146,62.6728
153.3002,5,-0.1254,62.5694
153.3002,6,0.3628,62.4614
153.3002,7,0.8500,62.3489
153.3002,8,1.3359,62.2313
153.3002,9,1.8208,62.1092
153.3002,10,2.3045,61.9826
153.3002,11,2.7870,61.8513
153.3002,12,3.2681,61.7152
153.3002,13,3.7479,61.5747
153.3002,14,4.2265,61.4299
153.3002,15,4.7034,61.2798
153.3002,16,5.1790,61.1255
153.3002,17,5.6532,60.9669
153.3002,18,6.1257,60.8034
153.3002,19,6.5966,60.6354
153.3002,20,7.0659,60.4630
153.3002,21,7.5335,60.2860
153.3002,22,7.9993,60.1043
153.3002,23,8.4634,59.9182
153.3002,24,8.9257,59.7278
153.3002,25,9.3859,59.5323
153.3002,26,9.8443,59.3326
153.3002,27,10.3007,59.1285
153.3002,28,10.7550,58.9196
153.3002,29,11.2072,58.7062
153.3002,30,11.6572,58.4883
153.3002,31,12.1051,58.2661
153.3002,32,12.5505,58.0388
153.3002,33,12.9935,57.8072
153.3002,34,13.4343,57.5712
153.3002,35,13.8724,57.3303
153.3002,36,14.3080,57.0847
153.3002,37,14.7410,56.8349
153.3002,38,15.1714,56.5805
153.3002,39,15.5989,56.3211
153.3002,40,16.0223,56.0554
153.3002,41,16.4391,55.7792
153.3002,42,16.8490,55.4929
153.3002,43,17.2534,55.1990
153.3002,44,17.6570,54.9038
153.3002,45,18.0533,54.5991
153.3002,46,18.2320,54.4610
153.3002,47,18.3891,54.3371
153.3002,48,18.5437,54.2121
154.3004,0,7.5132,60.2036
154.3004,1,7.9770,60.0168
154.3004,2,8.4410,59.8307
154.3004,3,8.9051,59.6445
154.3004,4,9.3688,59.4577
154.3004,5,9.8320,59.2693
154.3004,6,10.2943,59.0790
154.3004,7,10.7557,58.8862
154.3004,8,11.2154,58.6897
154.3004,9,11.6737,58.4898
154.3004,10,12.1302,58.2856
154.3004,11,12.5842,58.0763
154.3004,12,13.0359,57.8619
154.3004,13,13.4845,57.6411
154.3004,14,13.9298,57.4138
154.3004,15,14.3717,57.1797
154.3004,16,14.8088,56.9371
154.3004,17,15.2413,56.6862
154.3004,18,15.6686,56.4266
154.3004,19,16.0892,56.1562
154.3004,20,16.5027,55.8752
154.3004,21,16.9088,55.5836
154.3004,22,17.3051,55.2787
154.3004,23,17.6908,54.9607
154.3004,24,18.0654,54.6296
154.3004,25,18.4261,54.2834
154.3004,26,18.7708,53.9213
154.3004,27,19.0986,53.5440
154.3004,28,19.4079,53.1512
154.3004,29,19.6931,52.7406
154.3004,30,19.9539,52.3143
154.3004,31,20.1903,51.8739
154.3004,32,20.3963,51.4183
154.3004,33,20.5693,50.9495
154.3004,34,20.7113,50.4704
154.3004,35,20.8220,49.9828
154.3004,36,20.8919,49.4879
154.3004,37,20.9267,48.9894
154.3004,38,20.9355,48.4896
154.3004,39,20.9065,47.9905
154.3004,40,20.8509,47.4939
154.3004,41,20.7728,47.0000
154.3004,42,20.6630,46.5124
154.3004,43,20.5768,46.1595
155.3502,0,15.9465,56.2444
155.3502,1,16.3877,56.0101
155.3502,2,16.8165,55.7538
155.3502,3,17.2318,55.4760
155.3502,4,17.6320,55.1767
155.3502,5,18.0148,54.8552
155.3502,6,18.3792,54.5131
155.3502,7,18.7259,54.1531
155.3502,8,19.0533,53.7755
155.3502,9,19.3601,53.3809
155.3502,10,19.6421,52.9682
155.3502,11,19.9015,52.5411
155.3502,12,20.1369,52.1003
155.3502,13,20.3461,51.6464
155.3502,14,20.5268,51.1804
155.3502,15,20.6774,50.7039
155.3502,16,20.7991,50.2192
155.3502,17,20.8894,49.7278
155.3502,18,20.9477,49.2314
155.3502,19,20.9713,48.7321
155.3502,20,20.9624,48.2325
155.3502,21,20.9200,47.7347
155.3502,22,20.8443,47.2408
155.3502,23,20.7371,46.7526
155.3502,24,20.5985,46.2723
155.3502,25,20.5456,46.0975
156.4003,0,19.9433,51.8901
156.4003,1,20.1850,51.4526
156.4003,2,20.3958,50.9998
156.4003,3,20.5698,50.5315
156.4003,4,20.7043,50.0501
156.4003,5,20.8058,49.5609
156.4003,6,20.8723,49.0658
156.4003,7,20.9050,48.5670
156.4003,8,20.9062,48.0672
156.4003,9,20.8780,47.5683
156.4003,10,20.8222,47.0715
156.4003,11,20.7388,46.5787
156.4003,12,20.6309,46.0907
156.4003,13,20.5005,45.6081
156.4003,14,20.3462,45.1326
156.4003,15,20.1721,44.6640
156.4003,16,19.9787,44.2030
156.4003,17,19.7645,43.7514
156.4003,18,19.5336,43.3080
156.4003,19,19.2854,42.8740
156.4003,20,19.0161,42.4530
156.4003,21,18.7254,42.0464
156.4003,22,18.4103,41.6585
156.4003,23,18.0727,41.2900
156.4003,24,17.7226,40.9335
156.4003,25,17.3529,40.5973
156.4003,26,16.9667,40.2801
156.4003,27,16.7533,40.1171
156.4003,28,16.6002,40.0079
157.4007,0,20.5365,46.7509
157.4007,1,20.4758,46.2547
157.4007,2,20.3945,45.7616
157.4007,3,20.2873,45.2733
157.4007,4,20.1534,44.7917
157.4007,5,19.9954,44.3176
157.4007,6,19.8102,43.8533
157.4007,7,19.5982,43.4007
157.4007,8,19.3627,42.9599
157.4007,9,19.1027,42.5330
157.4007,10,18.8164,42.1232
157.4007,11,18.5099,41.7284
157.4007,12,18.1826,41.3507
157.4007,13,17.8358,40.9907
157.4007,14,17.4702,40.6496
157.4007,15,17.0898,40.3254
157.4007,16,16.6947,40.0192
157.4007,17,16.2859,39.7314
157.4007,18,15.8656,39.4608
157.4007,19,15.4351,39.2068
157.4007,20,14.9957,38.9683
157.4007,21,14.5470,38.7477
157.4007,22,14.0917,38.5414
157.4007,23,13.6301,38.3493
157.4007,24,13.1626,38.1722
157.4007,25,12.6901,38.0087
157.4007,26,12.2134,37.8583
157.4007,27,11.7324,37.7215
157.4007,28,11.2481,37.5977
157.4007,29,10.7610,37.4850
157.4007,30,10.2714,37.3832
157.4007,31,9.7798,37.2923
157.4007,32,9.2864,37.2120
157.4007,33,8.7911,37.1438
157.4007,34,8.2943,37.0876
157.4007,35,7.7968,37.0392
157.4007,36,7.2984,36.9993
157.4007,37,6.7994,36.9705
157.4007,38,6.3000,36.9486
157.4007,39,5.8003,36.9341
157.4007,40,5.3006,36.9182
157.4007,41,4.8008,36.9143
157.4007,42,4.3010,36.9227
157.4007,43,3.8353,36.9404
157.4007,44,3.6353,36.9421
157.4007,45,3.4353,36.9459
157.4007,46,3.2355,36.9529
157.4007,47,3.0357,36.9618
157.4007,48,2.8360,36.9727
157.4007,49,2.6364,36.9859
157.4007,50,2.6228,36.9868
158.4501,0,17.7018,41.0748
158.4501,1,17.3465,40.7232
158.4501,2,16.9784,40.3850
158.4501,3,16.5957,40.0632
158.4501,4,16.1986,39.7595
158.4501,5,15.7898,39.4719
158.4501,6,15.3690,39.2019
158.4501,7,14.9369,38.9504
158.4501,8,14.4953,38.7162
158.4501,9,14.0449,38.4991
158.4501,10,13.5862,38.3002
158.4501,11,13.1207,38.1178
158.4501,12,12.6494,37.9509
158.4501,13,12.1726,37.8007
158.4501,14,11.6913,37.6653
158.4501,15,11.2065,37.5430
158.4501,16,10.7183,37.4353
158.4501,17,10.2275,37.3400
158.4501,18,9.7347,37.2555
158.4501,19,9.2400,37.1829
158.4501,20,8.7440,37.1206
158.4501,21,8.2469,37.0667
158.4501,22,7.7488,37.0225
158.4501,23,7.2502,36.9858
158.4501,24,6.7511,36.9560
158.4501,25,6.2516,36.9336
158.4501,26,5.7519,36.9164
158.4501,27,5.2520,36.9046
158.4501,28,4.7521,36.8980
158.4501,29,4.2521,36.8948
158.4501,30,3.7521,36.8954
158.4501,31,3.2521,36.8991
158.4501,32,2.7522,36.9046
158.4501,33,2.2522,36.9124
158.4501,34,1.7523,36.9210
158.4501,35,1.2524,36.9303
158.4501,36,0.7525,36.9394
158.4501,37,0.2525,36.9479
158.4501,38,-0.2474,36.9553
158.4501,39,-0.7474,36.9602
158.4501,40,-1.2474,36.9626
158.4501,41,-1.7474,36.9621
158.4501,42,-2.2473,36.9564
158.4501,43,-2.7472,36.9462
158.4501,44,-3.2030,36.9328
159.4504,0,5.4660,36.8460
159.4504,1,4.9660,36.8483
159.4504,2,4.4660,36.8514
159.4504,3,3.9660,36.8553
159.4504,4,3.4661,36.8600
159.4504,5,2.9661,36.8655
159.4504,6,2.4661,36.8716
159.4504,7,1.9662,36.8784
159.4504,8,1.4662,36.8857
159.4504,9,0.9663,36.8934
159.4504,10,0.4664,36.9016
159.4504,11,-0.0335,36.9102
159.4504,12,-0.5335,36.9190
159.4504,13,-1.0334,36.9281
159.4504,14,-1.5333,36.9374
159.4504,15,-2.0332,36.9467
159.4504,16,-2.5331,36.9562
159.4504,17,-3.0330,36.9655
159.4504,18,-3.5329,36.9749
159.4504,19,-4.0329,36.9841
159.4504,20,-4.5328,36.9930
159.4504,21,-5.0327,37.0017
159.4504,22,-5.5326,37.0101
159.4504,23,-6.0326,37.0181
159.4504,24,-6.5325,37.0257
159.4504,25,-7.0324,37.0329
159.4504,26,-7.5324,37.0400
159.4504,27,-8.0324,37.0467
159.4504,28,-8.5323,37.0530
159.4504,29,-9.0323,37.0587
159.4504,30,-9.5323,37.0636
159.4504,31,-10.0322,37.0678
159.4504,32,-10.5322,37.0714
159.4504,33,-11.0322,37.0741
159.4504,34,-11.5322,37.0762
159.4504,35,-12.0322,37.0774
159.4504,36,-12.5322,37.0775
159.4504,37,-13.0322,37.0767
159.4504,38,-13.5322,37.0752
159.4504,39,-14.0322,37.0725
159.4504,40,-14.5322,37.0689
159.4504,41,-14.9755,37.0650
159.4504,42,-15.1754,37.0612
159.4504,43,-15.3754,37.0567
159.4504,44,-15.5753,37.0517
159.4504,45,-15.7752,37.0461
